Código región,Región,Código provincia,Provincia,Codigo comuna,Comuna,País o continente de nacimiento,Inmigrantes internacionales
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,Bolivia (Estado Plurinacional de),562
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,Colombia,3.950
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,Haití,2.633
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,Perú,5.306
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,Venezuela (República Bolivariana de),11.608
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,Otros países de América del Sur,2.238
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,Otros países de América Central y El Caribe,863
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,América del Norte,96
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,Europa,332
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,Asia,398
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,África,*
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,Oceanía,*
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,País de nacimiento no declarado,30
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,Total nacidos fuera del país,637
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,Argentina,82
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,Bolivia (Estado Plurinacional de),*
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,Colombia,56
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,Haití,*
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,Perú,80
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,Venezuela (República Bolivariana de),149
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,Otros países de América del Sur,65
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,Otros países de América Central y El Caribe,*
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,América del Norte,*
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,Europa,88
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,Asia,*
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,África,*
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,Oceanía,*
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,País de nacimiento no declarado,1
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,Total nacidos fuera del país,823
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,Argentina,83
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,Bolivia (Estado Plurinacional de),*
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,Colombia,115
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,Haití,*
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,Perú,*
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,Venezuela (República Bolivariana de),347
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,Otros países de América del Sur,70
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,Otros países de América Central y El Caribe,*
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,América del Norte,*
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,Europa,60
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,Asia,*
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,África,*
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,Oceanía,*
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,País de nacimiento no declarado,2
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,Total nacidos fuera del país,22.498
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,Argentina,1.665
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,Bolivia (Estado Plurinacional de),3.039
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,Colombia,3.068
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,Haití,2.120
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,Perú,3.678
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,Venezuela (República Bolivariana de),4.459
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,Otros países de América del Sur,1.689
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,Otros países de América Central y El Caribe,1.390
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,América del Norte,322
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,Europa,718
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,Asia,238
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,África,*
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,Oceanía,*
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,País de nacimiento no declarado,30
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,Total nacidos fuera del país,18.608
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,Argentina,575
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,Bolivia (Estado Plurinacional de),651
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,Colombia,1.806
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,Haití,2.379
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,Perú,3.376
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,Venezuela (República Bolivariana de),8.238
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,Otros países de América del Sur,939
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,Otros países de América Central y El Caribe,338
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,América del Norte,51
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,Europa,148
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,Asia,90
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,África,*
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,Oceanía,*
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,País de nacimiento no declarado,13
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,Total nacidos fuera del país,1.133
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,Argentina,68
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,Bolivia (Estado Plurinacional de),136
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,Colombia,140
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,Haití,143
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,Perú,118
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,Venezuela (República Bolivariana de),338
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,Otros países de América del Sur,127
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,Otros países de América Central y El Caribe,*
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,América del Norte,*
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,Europa,*
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,Asia,*
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,África,0
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,Oceanía,0
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,País de nacimiento no declarado,0
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,Total nacidos fuera del país,19.544
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,Argentina,930
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,Bolivia (Estado Plurinacional de),295
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,Colombia,1.550
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,Haití,4.539
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,Perú,2.262
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,Venezuela (República Bolivariana de),7.752
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,Otros países de América del Sur,1.288
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,Otros países de América Central y El Caribe,412
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,América del Norte,78
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,Europa,174
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,Asia,235
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,África,*
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,Oceanía,*
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,País de nacimiento no declarado,11
13,Metropolitana de Santiago,134,Maipo,13402,Buin,Total nacidos fuera del país,5.960
13,Metropolitana de Santiago,134,Maipo,13402,Buin,Argentina,291
13,Metropolitana de Santiago,134,Maipo,13402,Buin,Bolivia (Estado Plurinacional de),370
13,Metropolitana de Santiago,134,Maipo,13402,Buin,Colombia,611
13,Metropolitana de Santiago,134,Maipo,13402,Buin,Haití,516
13,Metropolitana de Santiago,134,Maipo,13402,Buin,Perú,506
13,Metropolitana de Santiago,134,Maipo,13402,Buin,Venezuela (República Bolivariana de),2.719
13,Metropolitana de Santiago,134,Maipo,13402,Buin,Otros países de América del Sur,546
13,Metropolitana de Santiago,134,Maipo,13402,Buin,Otros países de América Central y El Caribe,130
13,Metropolitana de Santiago,134,Maipo,13402,Buin,América del Norte,*
13,Metropolitana de Santiago,134,Maipo,13402,Buin,Europa,142
13,Metropolitana de Santiago,134,Maipo,13402,Buin,Asia,61
13,Metropolitana de Santiago,134,Maipo,13402,Buin,África,*
13,Metropolitana de Santiago,134,Maipo,13402,Buin,Oceanía,*
13,Metropolitana de Santiago,134,Maipo,13402,Buin,País de nacimiento no declarado,16
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,Total nacidos fuera del país,898
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,Argentina,67
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,Bolivia (Estado Plurinacional de),57
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,Colombia,95
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,Haití,173
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,Perú,114
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,Venezuela (República Bolivariana de),235
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,Otros países de América del Sur,57
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,Otros países de América Central y El Caribe,*
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,América del Norte,*
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,Europa,*
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,Asia,*
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,África,0
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,Oceanía,*
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,País de nacimiento no declarado,3
13,Metropolitana de Santiago,134,Maipo,13404,Paine,Total nacidos fuera del país,5.365
13,Metropolitana de Santiago,134,Maipo,13404,Paine,Argentina,177
13,Metropolitana de Santiago,134,Maipo,13404,Paine,Bolivia (Estado Plurinacional de),1.917
13,Metropolitana de Santiago,134,Maipo,13404,Paine,Colombia,236
13,Metropolitana de Santiago,134,Maipo,13404,Paine,Haití,674
13,Metropolitana de Santiago,134,Maipo,13404,Paine,Perú,405
13,Metropolitana de Santiago,134,Maipo,13404,Paine,Venezuela (República Bolivariana de),1.382
13,Metropolitana de Santiago,134,Maipo,13404,Paine,Otros países de América del Sur,345
13,Metropolitana de Santiago,134,Maipo,13404,Paine,Otros países de América Central y El Caribe,79
13,Metropolitana de Santiago,134,Maipo,13404,Paine,América del Norte,*
13,Metropolitana de Santiago,134,Maipo,13404,Paine,Europa,74
13,Metropolitana de Santiago,134,Maipo,13404,Paine,Asia,*
13,Metropolitana de Santiago,134,Maipo,13404,Paine,África,*
13,Metropolitana de Santiago,134,Maipo,13404,Paine,Oceanía,*
13,Metropolitana de Santiago,134,Maipo,13404,Paine,País de nacimiento no declarado,6
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,Total nacidos fuera del país,11.069
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,Argentina,283
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,Bolivia (Estado Plurinacional de),4.777
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,Colombia,643
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,Haití,1.301
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,Perú,605
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,Venezuela (República Bolivariana de),2.722
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,Otros países de América del Sur,350
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,Otros países de América Central y El Caribe,206
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,América del Norte,*
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,Europa,107
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,Asia,*
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,África,*
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,Oceanía,*
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,País de nacimiento no declarado,2
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,Total nacidos fuera del país,918
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,Argentina,*
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,Bolivia (Estado Plurinacional de),357
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,Colombia,*
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,Haití,60
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,Perú,217
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,Venezuela (República Bolivariana de),169
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,Otros países de América del Sur,56
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,Otros países de América Central y El Caribe,*
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,América del Norte,0
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,Europa,*
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,Asia,*
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,África,0
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,Oceanía,0
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,País de nacimiento no declarado,0
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,Total nacidos fuera del país,1.460
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,Argentina,139
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,Bolivia (Estado Plurinacional de),*
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,Colombia,129
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,Haití,139
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,Perú,163
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,Venezuela (República Bolivariana de),564
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,Otros países de América del Sur,100
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,Otros países de América Central y El Caribe,73
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,América del Norte,*
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,Europa,73
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,Asia,*
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,África,*
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,Oceanía,*
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,País de nacimiento no declarado,0
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,Total nacidos fuera del país,356
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,Argentina,*
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,Bolivia (Estado Plurinacional de),66
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,Colombia,*
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,Haití,*
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,Perú,*
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,Venezuela (República Bolivariana de),117
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,Otros países de América del Sur,*
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,Otros países de América Central y El Caribe,*
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,América del Norte,*
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,Europa,*
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,Asia,*
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,África,*
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,Oceanía,0
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,País de nacimiento no declarado,0
